titulo,subtitulo,autor,data,secao,texto,url 
Bolsonaro: “Não é uma coisa tão simples assim”,Nao possui,Nao possui,02/04/2019 07:15:02,Brasil,"<p>Jair Bolsonaro, em entrevista à TV Record, admitiu que a promessa de transferir a embaixada brasileira para Jerusalém foi precipitada...</p>",https://www.oantagonista.com/brasil/bolsonaro-nao-e-uma-coisa-tao-simples-assim/
CPI do BNDES define estratégia,Nao possui,Nao possui,02/04/2019 07:00:25,Brasil,<p>A CPI do BNDES define hoje a estratégia de trabalho e prepara a análise dos primeiros requerimentos...</p>,https://www.oantagonista.com/brasil/cpi-bndes-define-estrategia/
Poste planta poste,Nao possui,Nao possui,02/04/2019 06:58:47,Brasil,"<p>O poste planta a candidatura de seu poste...<br><br><img class=""alignnone size-medium wp-image-180698"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-11.55.23-401x353.png"" alt="""" width=""401"" height=""353""></p>",https://www.oantagonista.com/brasil/poste-planta-poste/
A invasão do Centrão,Nao possui,Nao possui,02/04/2019 06:41:15,Brasil,"<p>Além de Romero Jucá, Jair Bolsonaro vai receber também Ciro Nogueira, Gilberto Kassab e todos os outros líderes partidários que estiverem soltos até lá...</p>",https://www.oantagonista.com/brasil/a-invasao-do-centrao/
Jucá decide,Nao possui,Nao possui,02/04/2019 06:35:26,Brasil,<p>Jair Bolsonaro vai se reunir na quinta-feira com Romero Jucá...</p>,https://www.oantagonista.com/brasil/juca-decide/
Decisão sobre Cunha hoje no STF pode salvar Lula,Nao possui,Nao possui,02/04/2019 06:30:39,Brasil,"<p>A Segunda Turma do STF retoma hoje julgamento de um pedido de Eduardo Cunha para reduzir sua pena de 14 anos por corrupção, evasão e lavagem no caso da compra de um campo de petróleo no Benin pela Petrobras...</p>",https://www.oantagonista.com/brasil/decisao-sobre-cunha-hoje-no-stf-pode-salvar-lula/
Cheiro de derrota,Nao possui,Nao possui,02/04/2019 06:22:33,Brasil,<p>O esperneio dos porta-vozes informais de Gilmar Mendes é um bom sinal...</p>,https://www.oantagonista.com/brasil/cheiro-de-derrota/
Petistas temem derrota no STF,Nao possui,Nao possui,02/04/2019 06:11:02,Brasil,"<p>O STF pode adiar o julgamento da prisão em segundo grau.<br><br>Considerando que o pedido de adiamento foi feito pela OAB, os petistas devem ter sido informados de que a maioria dos ministros votaria contra a soltura de Lula (e de milhares de criminosos iguais a ele)...</p>",https://www.oantagonista.com/brasil/petistas-temem-derrota-no-stf/
O comercial do golpe,Nao possui,Nao possui,02/04/2019 06:03:06,Brasil,"<p>Ninguém sabe quem financiou o filmete de propaganda do golpe de 1964 divulgado pelo Palácio do Planalto...<br><br><img class=""alignnone size-full wp-image-180687"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-02-alle-10.57.19.png"" alt="""" width=""492"" height=""299""></p>",https://www.oantagonista.com/brasil/o-comercial-golpe/
Lava Jato domina sessão de hoje na Segunda Turma do STF,Nao possui,Nao possui,02/04/2019 06:00:00,Brasil,<p>A Segunda Turma do STF tem hoje uma sessão com três processos importantes para a Lava Jato...</p>,https://www.oantagonista.com/brasil/lava-jato-domina-sessao-de-hoje-na-segunda-turma-stf/
A fúria contra a rede Cinemark,Nao possui,Nao possui,01/04/2019 22:14:10,Brasil,"<p>A Cinemark continua a ser alvo de fúria nas redes sociais, depois de se manifestar contra o filme ""1964, o Brasil entre armas e livros""...</p>",https://www.oantagonista.com/brasil/furia-contra-rede-cinemark/
O amigo do Floriano caiu,Nao possui,Nao possui,01/04/2019 22:13:43,Brasil,"<p>Mais cedo, registramos que Luiz Cláudio Reis de Oliveira, lotado na Secretaria de Comunicação da Presidência, havia criado uma campanha para pressionar Jair Bolsonaro a não demitir Floriano Amorim...</p>",https://www.oantagonista.com/brasil/o-amigo-floriano-caiu/
Tesoureiro do PSL-SP com Bolsonaro em Israel,Nao possui,Nao possui,01/04/2019 21:57:19,Mundo,"<p>O advogado Victor Sarfatis Metta, tesoureiro do PSL-SP, acompanhou a visita de Jair Bolsonaro a Israel. Nas redes sociais, ele postou imagem cumprimentando Benjamin Netanyahu...<br><br></p>",https://www.oantagonista.com/mundo/tesoureiro-psl-sp-com-bolsonaro-em-israel/
Carlos Bolsonaro pede passaporte diplomático,Nao possui,Nao possui,01/04/2019 21:11:57,Brasil,"<p>O vereador Carlos Bolsonaro pediu passaporte diplomático. Consulta ao sistema oficial indica que o formulário de requerimento já foi encaminhado e ainda passará por análise do Itamaraty...<br><br><img class=""alignleft size-full wp-image-180657"" src=""https://cdn.oantagonista.net/uploads/2019/04/pronto.png"" alt="""" width=""1200"" height=""284""></p>",https://www.oantagonista.com/brasil/carlos-bolsonaro-pede-passaporte-diplomatico/
"Fim de horário de verão pode ser decidido na semana que vem, diz ministro",Nao possui,Nao possui,01/04/2019 21:10:14,Sociedade,"<p>O ministro de Minas e Energia, Bento Albuquerque, disse que Jair Bolsonaro estuda acabar com o horário de verão e pode tomar uma decisão sobre o assunto na semana que vem...</p>",https://www.oantagonista.com/sociedade/fim-de-horario-de-verao-pode-ser-decidido-na-semana-que-vem-diz-ministro/
STJ quer julgar Lula após decisão do STF sobre prisão em 2ª instância,Nao possui,Nao possui,01/04/2019 21:00:44,Brasil,<p>Ministros do Superior Tribunal de Justiça querem aguardar decisão do Supremo Tribunal Federal sobre a prisão após condenação em segunda instância para julgarem recurso de Lula contra a condenação no triplex...</p>,https://www.oantagonista.com/brasil/stj-quer-julgar-lula-apos-decisao-stf-sobre-prisao-em-2a-instancia/
Ministro do TSE é aconselhado a desistir de recondução ao cargo,Nao possui,Nao possui,01/04/2019 20:50:41,Brasil,"<p>Acusado de agredir a ex-mulher no caso do Listerine, Admar Gonzaga, do TSE, foi aconselhado por um ministro do STF a desistir da recondução ao cargo neste mês...</p>",https://www.oantagonista.com/brasil/ministro-tse-e-aconselhado-desistir-de-reconducao-ao-cargo/
"Quadrilhão do PP captou R$ 377 milhões em propina na Petrobras, diz PGR",Nao possui,Nao possui,01/04/2019 20:44:12,Brasil,"<p>A Procuradoria Geral da República reiterou hoje pedido para tornar réus os deputados Aguinaldo Ribeiro, Arthur Lira e Eduardo da Fonte e o senador Ciro Nogueira, todos do PP, por organização criminosa...</p>",https://www.oantagonista.com/brasil/quadrilhao-pp-captou-r-377-milhoes-em-propina-na-petrobras/
Paulo Guedes fala com parlamentares amanhã,Nao possui,Nao possui,01/04/2019 20:30:00,Economia,"<p>Antes de Jair Bolsonaro conversar com presidentes de partidos, Paulo Guedes receberá parlamentares amanhã para discutir a reforma da Previdência...</p>",https://www.oantagonista.com/economia/paulo-guedes-fala-com-parlamentares-amanha/
Esvaziando Bretas,Nao possui,Nao possui,01/04/2019 20:27:00,Brasil,"<p>A 7ª Vara Federal Criminal do Rio de Janeiro, cujo titular é o juiz Marcelo Bretas, vai perder seis servidores que integravam a força-tarefa da Lava Jato...</p>",https://www.oantagonista.com/brasil/esvaziando-bretas/
Supremo da Venezuela quer fim de imunidade parlamentar de Guaidó,Nao possui,Nao possui,01/04/2019 20:14:28,Mundo,"<p>O Supremo Tribunal de Justiça da Venezuela, inteiramente submisso à ditadura de Nicolás Maduro, quer tirar a imunidade parlamentar de Juan Guaidó...</p>",https://www.oantagonista.com/mundo/supremo-da-venezuela-quer-fim-de-imunidade-parlamentar-de-guaido/
Presidente do PSL Mulher defende cota feminina na política,Nao possui,Nao possui,01/04/2019 19:26:15,Brasil,"<p>Soraya Thronicke, do Mato Grosso do Sul, foi confirmada presidente do PSL Mulher na última quinta-feira.<br><br>A senadora, embora defenda que cota ""é coisa de país subdesenvolvido""...</p>",https://www.oantagonista.com/brasil/presidente-psl-mulher-defende-cota-feminina-na-politica/
Líderes articulam mudanças na PEC da Previdência já na CCJ,Nao possui,Nao possui,01/04/2019 19:25:55,Economia,"<p>Líderes de partidos na Câmara articulam mudanças na reforma da Previdência já na CCJ, primeira etapa da proposta no Congresso, informa a Folha...</p>",https://www.oantagonista.com/economia/lideres-articulam-mudancas-na-pec-da-previdencia-ja-na-ccj/
"Segundo ‘Fora, Crivella’ em 4 dias",Nao possui,Nao possui,01/04/2019 19:05:40,Brasil,<p>A Câmara Municipal do Rio de Janeiro recebeu hoje o segundo pedido de impeachment de Marcelo Crivella (PRB) em quatro dias...</p>,https://www.oantagonista.com/brasil/segundo-fora-crivella-em-4-dias/
Parlamento britânico rejeita alternativas ao Brexit,Nao possui,Nao possui,01/04/2019 19:03:01,Mundo,"<p>Os parlamentares britânicos rejeitaram hoje quatro alternativas ao plano de Theresa May para o Brexit, a saída do Reino Unido da União Europeia...</p>",https://www.oantagonista.com/mundo/parlamento-britanico-rejeita-alternativas-ao-brexit/
1º de abril,Nao possui,Nao possui,01/04/2019 18:47:54,Brasil,"<p>No fim da tarde de hoje, os movimentos Rua Brasil e NasRuas esticaram a seguinte faixa em Brasília:<br><br><img class=""alignleft size-full wp-image-180600"" src=""https://cdn.oantagonista.net/uploads/2019/04/STF.png"" alt="""" width=""540"" height=""340""></p>",https://www.oantagonista.com/brasil/1o-de-abril/
"Pacote anticrime tem apoio de 82%, segundo DataSenado",Nao possui,Nao possui,01/04/2019 18:45:54,Brasil,"<p>O pacote anticrime de Sergio Moro é conhecido por 72% dos brasileiros, segundo pesquisa do Instituto DataSenado. Dos que conhecem, 82% (65% muitos benefícios + 17% poucos benefícios) acreditam no saldo positivo da proposta...</p>",https://www.oantagonista.com/brasil/pacote-anticrime-tem-apoio-de-82-segundo-datasenado/
MPF vê risco de Temer fugir,Nao possui,Nao possui,01/04/2019 18:35:22,Brasil,"<p>No recurso contra a soltura de Michel Temer, o Ministério Público Federal pede o uso de tornozeleira eletrônica e retenção de passaportes, caso o nova prisão seja negada...</p>",https://www.oantagonista.com/brasil/mpf-ve-risco-de-temer-fugir/
“Bolsonaro entendeu que não ia conseguir absolutamente nada sem habilidade e sem diálogo”,Nao possui,Nao possui,01/04/2019 18:35:15,Brasil,"<p>Carlos Sampaio, líder do PSDB na Câmara, acredita que a reforma da Previdência, enfim, poderá andar.<br><br>Ele disse a <strong>O Antagonista</strong>:<br><br>""A principal mudança foi que os interlocutores do presidente conseguiram...</p>",https://www.oantagonista.com/brasil/bolsonaro-entendeu-que-nao-ia-conseguir-absolutamente-nada-sem-habilidade-e-sem-dialogo/
Bolsonaro cancela encontro com imigrantes em Israel e cogita antecipar volta,Nao possui,Nao possui,01/04/2019 18:26:13,Mundo,"<p>Jair Bolsonaro cancelou um encontro que faria com a comunidade brasileira em Israel na quarta (3), na cidade de Raanana, 20 km ao norte de Tel Aviv, informa a Folha...</p>",https://www.oantagonista.com/mundo/bolsonaro-cancela-encontro-com-imigrantes-em-israel-e-cogita-antecipar-volta/
Pedido da OAB pode adiar decisão sobre prisão em 2ª instância no STF,Nao possui,Nao possui,01/04/2019 18:20:38,Brasil,"<p>Há a possibilidade de o STF adiar o julgamento que pode revogar a possibilidade de prisão após condenação em segunda instância --decisão que, se confirmada, soltaria Lula...</p>",https://www.oantagonista.com/brasil/pedido-da-oab-pode-adiar-decisao-sobre-prisao-em-2a-instancia-no-stf/
“Estás acordado?”,Nao possui,Nao possui,01/04/2019 18:14:36,Brasil,"<p>Mesmo de madrugada, Michel Temer não perde a formalidade no linguajar.<br><br>No pedido para levá-lo de volta à cadeia, o Ministério Público Federal reproduz a mensagem precisa que ele enviou a Moreira Franco à 1h24 do último dia 21, horas antes de ser preso...</p>",https://www.oantagonista.com/brasil/estas-acordado/
Fachin nega recurso contra condenação de Delúbio,Nao possui,Nao possui,01/04/2019 18:07:15,Brasil,<p>Edson Fachin julgou inviável recurso da defesa de Delúbio Soares contra sua condenação por Sergio Moro...<br><br></p>,https://www.oantagonista.com/brasil/fachin-nega-recurso-contra-condenacao-de-delubio/
Senador cobra explicações do Planalto sobre vídeo do golpe de 64,Nao possui,Nao possui,01/04/2019 17:49:05,Brasil,"<p>O senador Weverton Rocha, líder do PDT no Senado, protocolou um requerimento pedindo informações à Casa Civil sobre o vídeo em defesa do golpe de 1964 -- <strong>reveja aqui</strong>.<br><br>Diz trecho do documento obtido por <strong>O Antagonista</strong>...</p>",https://www.oantagonista.com/brasil/senador-cobra-explicacoes-planalto-sobre-video-golpe-de-64/
Bolsonaro segue conselhos de Caiado,Nao possui,Nao possui,01/04/2019 17:41:35,Brasil,"<p>Como publicamos, não é apenas com Gilberto Kassab que Jair Bolsonaro deve conversar na quinta-feira, no Planalto, depois de voltar de Israel...</p>",https://www.oantagonista.com/brasil/bolsonaro-segue-conselhos-de-caiado/
"“Estou ajudando o governo, mas não em nome do PSD”",Nao possui,Nao possui,01/04/2019 17:27:42,Brasil,"<p><strong>Como registramos há pouco</strong>, Jair Bolsonaro chamou Gilberto Kassab, presidente do PSD, para conversar nesta semana.<br><br>No mês passado, <strong>O Antagonista</strong> mostrou <strong>aqui</strong> que Kassab orientou seus parlamentares a não participar formalmente do governo...</p>",https://www.oantagonista.com/brasil/estou-ajudando-o-governo-mas-nao-em-nome-psd/
Bolsonaro chama Kassab para conversar,Nao possui,Nao possui,01/04/2019 17:02:52,Brasil,"<p>Jair Bolsonaro convidou Gilberto Kassab para uma conversa no Planalto nesta quinta-feira, às 9h...</p>",https://www.oantagonista.com/brasil/bolsonaro-chama-kassab-para-conversar/
Rodrigo Maia cumpre promessa feita a tucanos,Nao possui,Nao possui,01/04/2019 16:56:53,Brasil,"<p>Rodrigo Maia nomeou Eduardo Barbosa, do PSDB mineiro, como ouvidor-geral da Câmara...</p>",https://www.oantagonista.com/brasil/rodrigo-maia-cumpre-promessa-feita-tucanos/
Reforma da Previdência: no que acreditam os deputados,Nao possui,Nao possui,01/04/2019 16:56:32,Economia,"<p>Dos 200 deputados ouvidos para a pesquisa feita pelo JOTA, 53,2 acham que a reforma da Previdência a ser aprovada pelo Congresso implicará numa economia menor do que o trilhão de reais nos próximos 10 anos...</p>",https://www.oantagonista.com/economia/reforma-da-previdencia-no-que-acreditam-os-deputados/
"Kim: “Se não aprovar a reforma, vamos viver uma crise pior que a do governo Dilma”",Nao possui,Nao possui,01/04/2019 16:55:18,Economia,"<p>O deputado Kim Kataguiri disse à Rádio Guaíba não acreditar em aprovação da reforma da Previdência no primeiro semestre.<br><br>""Uma das coisas que tenho falado é que o governo Bolsonaro é uma espécie de campeonato de futebol que começa pela final...</p>",https://www.oantagonista.com/economia/kim-se-nao-aprovar-reforma-vamos-viver-uma-crise-pior-que-governo-dilma/
"60,5% dos deputados dão nota de 0 a 4 para relação entre governo e Congresso",Nao possui,Nao possui,01/04/2019 16:50:38,Brasil,"<p>Confira conosco no replay: na mesma pesquisa feita pelo site Jota com 200 deputados, 18% dos deputados deram nota 0 para a relação entre o governo Bolsonaro e o Congresso. enquanto 3% deram nota 10...</p>",https://www.oantagonista.com/brasil/605-dos-deputados-dao-nota-de-0-4-para-relacao-entre-governo-e-congresso/
"“Até os bolsonaristas doentes já estão perdendo o encanto”, diz líder do Podemos",Nao possui,Nao possui,01/04/2019 16:47:27,Brasil,"<p>O deputado José Nelto, líder do Podemos na Câmara, disse a <strong>O Antagonista</strong> que, nesse fim de semana, conversando com eleitores em seu estado, percebeu que um crescente ""desencanto"" com o governo...</p>",https://www.oantagonista.com/brasil/ate-os-bolsonaristas-doentes-ja-estao-perdendo-o-encanto-diz-lider-podemos/
Bolsonaro diz esperar que reforma da Previdência não seja muito ‘desidratada’,Nao possui,Nao possui,01/04/2019 16:43:50,Economia,"<p>Em Israel, Jair Bolsonaro disse achar possível que o Congresso aprove o projeto de reforma da Previdência do seu governo até junho deste ano...</p>",https://www.oantagonista.com/economia/bolsonaro-diz-esperar-que-reforma-da-previdencia-nao-seja-muito-desidratada/
